,model,base_model,ifeval,bbh,math,mmlu-pro,gpqa,musr
2624,refuelai/Llama-3-Refueled,refuelai/Llama-3-Refueled,0.4619952836252256,0.4172197100339103,0.04380664652567976,0.2327866430260047,0.06599552572706939,0.14642447916666668
2625,rhplus0831/maid-yuzu-v7,rhplus0831/maid-yuzu-v7 (Merge),0.6462430794735746,0.268198371046094,0.09516616314199394,0.2821919326241135,0.07941834451901568,0.09769791666666666
2626,rhymes-ai/Aria,rhymes-ai/Aria (Merge),0.47730798725160356,0.3928149335481041,0.1623867069486405,0.37832446808510634,0.14988814317673374,0.14052083333333332
2627,rhysjones/phi-2-orange-v2,rhysjones/phi-2-orange-v2,0.36697407323678943,0.2560654883732465,0.0,0.17026817375886524,0.015659955257270708,0.06969791666666668
2628,riaz/FineLlama-3.1-8B,meta-llama/Meta-Llama-3.1-8B,0.413660199382084,0.23773389590539723,0.045317220543806644,0.21976580969267137,0.03467561521252797,0.0776979166666667
2629,rmdhirr/Gluon-8B,rmdhirr/Gluon-8B (Merge),0.5052848663767692,0.3034224724618852,0.14274924471299094,0.31201979905437344,0.08277404921700222,0.09085677083333335
2630,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b,rombodawg/Rombos-LLM-V2.5-Qwen-0.5b (Merge),0.2846669060315518,0.08412218566269734,0.027945619335347432,0.09620641252955084,0.02237136465324381,0.007812499999999996
2631,rombodawg/Rombos-LLM-V2.5-Qwen-1.5b,rombodawg/Rombos-LLM-V2.5-Qwen-1.5b (Merge),0.3402461025634206,0.18711343783972326,0.07401812688821753,0.21357860520094563,0.05145413870246088,0.10352343750000001
2632,rombodawg/Rombos-LLM-V2.5-Qwen-14b,rombodawg/Rombos-LLM-V2.5-Qwen-14b (Merge),0.5840447789642593,0.4938690027144481,0.1691842900302115,0.48618498817966904,0.1621923937360179,0.18832812499999993
2633,rombodawg/Rombos-LLM-V2.5-Qwen-32b,rombodawg/Rombos-LLM-V2.5-Qwen-32b (Merge),0.6826631116548536,0.5826189408678741,0.4199395770392749,0.5462101063829787,0.19574944071588365,0.24727083333333336
2634,rombodawg/Rombos-LLM-V2.5-Qwen-3b,rombodawg/Rombos-LLM-V2.5-Qwen-3b (Merge),0.5342358276040905,0.27213596951125696,0.055135951661631426,0.3067560579196217,0.07718120805369126,0.08554166666666667
2635,rombodawg/Rombos-LLM-V2.5-Qwen-72b,rombodawg/Rombos-LLM-V2.5-Qwen-72b (Merge),0.715535889218385,0.6126714504573664,0.506797583081571,0.5483340721040189,0.19798657718120807,0.17322916666666668
2636,rombodawg/Rombos-LLM-V2.5-Qwen-7b,rombodawg/Rombos-LLM-V2.5-Qwen-7b (Merge),0.6237117514860571,0.36372350414300636,0.28323262839879154,0.3854351359338061,0.09060402684563762,0.12003385416666669
2637,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b,rombodawg/Rombos-LLM-V2.5.1-Qwen-3b (Merge),0.2566401592219755,0.15057744482096083,0.09214501510574018,0.19344710401891252,0.016778523489932917,0.07822656250000001
2638,rombodawg/Rombos-LLM-V2.6-Nemotron-70b,rombodawg/Rombos-LLM-V2.6-Nemotron-70b,0.7526551771521784,0.5580557342514652,0.3323262839879154,0.4810135933806146,0.20805369127516785,0.18391406250000003
2639,rombodawg/Rombos-LLM-V2.6-Qwen-14b,rombodawg/Rombos-LLM-V2.6-Qwen-14b (Merge),0.8431550508207113,0.4927851764033085,0.011329305135951661,0.44010416666666674,0.11185682326621922,0.12291145833333336
2640,rombodawg/rombos_Replete-Coder-Instruct-8b-Merged,rombodawg/rombos_Replete-Coder-Instruct-8b-Merged,0.5387571643239937,0.21937706578272656,0.07779456193353475,0.08983451536643025,0.02572706935123044,0.034539062499999995
2641,rombodawg/rombos_Replete-Coder-Llama3-8B,rombodawg/rombos_Replete-Coder-Llama3-8B,0.4714125187834945,0.07087845117845118,0.03096676737160121,0.03719710401891251,0.02237136465324381,0.07712760416666666
2642,rwitz/go-bruins-v2,Removed,0.40958877999264176,0.1269326018768569,0.06646525679758308,0.19566341607565016,0.016778523489932917,0.10985416666666664
2643,sabersaleh/Llama2-7B-CPO,sabersaleh/Llama2-7B-CPO (Merge),0.15454881935486728,0.08656016246266046,0.006797583081570997,0.06730200945626476,0.02348993288590602,0.09269531250000002
2644,sabersaleh/Llama2-7B-DPO,sabersaleh/Llama2-7B-DPO (Merge),0.14533105493424114,0.09362230727907603,0.0015105740181268882,0.06951832151300234,0.02460850111856823,0.10453906250000003
2645,sabersaleh/Llama2-7B-IPO,sabersaleh/Llama2-7B-IPO (Merge),0.17685518867715438,0.09019805379879918,0.005287009063444109,0.06859485815602837,0.02348993288590602,0.09328385416666668
2646,sabersaleh/Llama2-7B-KTO,sabersaleh/Llama2-7B-KTO (Merge),0.15284999357260956,0.09514963942405524,0.0022658610271903325,0.07071882387706856,0.02348993288590602,0.11187239583333337
2647,sabersaleh/Llama2-7B-SPO,sabersaleh/Llama2-7B-SPO (Merge),0.15667207453999832,0.07766130774573562,0.014350453172205437,0.08410904255319149,0.03579418344519018,0.06728385416666668
2648,sabersaleh/Llama2-7B-SimPO,sabersaleh/Llama2-7B-SimPO (Merge),0.1658643510330368,0.0898121133440231,0.0075528700906344415,0.07127290189125295,0.027964205816554788,0.08587239583333334
2649,sabersaleh/Llama3,sabersaleh/Llama3 (Merge),0.3320777758569484,0.2670679448256402,0.05513595166163141,0.24017434988179664,0.0805369127516779,0.07101302083333333
2650,sabersalehk/Llama3-001-300,sabersalehk/Llama3-001-300 (Merge),0.31786437762913516,0.2570681935525006,0.04682779456193353,0.2398049645390071,0.06599552572706939,0.09366145833333334
2651,sabersalehk/Llama3-SimPO,sabersalehk/Llama3-SimPO (Merge),0.36420142998355476,0.2744856194235693,0.05513595166163141,0.23962027186761228,0.07718120805369126,0.11007552083333332
2652,sabersalehk/Llama3_001_200,sabersalehk/Llama3_001_200 (Merge),0.321836061649756,0.25625567506925284,0.04758308157099697,0.24257535460992904,0.07158836689038028,0.09366145833333334
2653,sabersalehk/Llama3_01_300,sabersalehk/Llama3_01_300 (Merge),0.2958827023408999,0.251552501785412,0.0445619335347432,0.2360187647754137,0.07718120805369126,0.09144531250000001
2654,saishf/Fimbulvetr-Kuro-Lotus-10.7B,saishf/Fimbulvetr-Kuro-Lotus-10.7B (Merge),0.49394384677101205,0.1990882095261725,0.014350453172205437,0.2654772458628842,0.06823266219239373,0.16030468750000001
2655,sakaltcommunity/novablast-preview,sakaltcommunity/novablast-preview (Merge),0.4530279657974175,0.5818215998102388,0.43051359516616317,0.5461177600472813,0.17561521252796417,0.24497656250000002
2656,sakaltcommunity/sakaltum-7b,sakaltcommunity/sakaltum-7b (Merge),0.2603868845773658,0.2375264450329209,0.023413897280966767,0.1965868794326241,0.030201342281879207,0.057541666666666665
2657,sakhan10/quantized_open_llama_3b_v2,openlm-research/open_llama_3b_v2,0.18722212618075595,0.02805733273363854,0.0,0.010601359338061455,0.03579418344519018,0.04687499999999999
2658,saltlux/luxia-21.4b-alignment-v1.0,saltlux/luxia-21.4b-alignment-v1.0,0.36929679915956326,0.48021112961607915,0.06570996978851963,0.2670471335697399,0.06823266219239373,0.1250546875
2659,saltlux/luxia-21.4b-alignment-v1.2,saltlux/luxia-21.4b-alignment-v1.2,0.41153694419695297,0.4776916471884749,0.015861027190332326,0.27480422576832153,0.07718120805369126,0.1490364583333333
2660,sam-paech/Darkest-muse-v1,sam-paech/Darkest-muse-v1 (Merge),0.7344202272193336,0.4261173126837064,0.1163141993957704,0.35376034278959806,0.12527964205816552,0.1527604166666667
2661,sam-paech/Delirium-v1,unsloth/gemma-2-9b-it,0.7207564816908026,0.4231507908993327,0.12915407854984895,0.3544067671394799,0.12416107382550338,0.15230989583333338
2662,sam-paech/Quill-v1,sam-paech/Quill-v1 (Merge),0.712213593265868,0.4259766913903588,0.11858006042296072,0.35237514775413714,0.11968680089485462,0.16134895833333332
2663,schnapss/testmerge-7b,schnapss/testmerge-7b (Merge),0.3922281767931311,0.32638166241496713,0.06873111782477341,0.2289080969267139,0.06152125279642054,0.17703645833333334
2664,sci-m-wang/Mistral-7B-Instruct-sa-v0.1,mistralai/Mistral-7B-v0.1,0.43351861948518816,0.05743646077429951,0.010574018126888218,0.15133717494089835,0.01230425055928408,0.06683333333333334
2665,sci-m-wang/Phi-3-mini-4k-instruct-sa-v0.1,microsoft/Phi-3-mini-4k-instruct,0.5020623057930734,0.36605419148768115,0.14501510574018128,0.3316895685579196,0.1051454138702461,0.09646093750000001
2666,sci-m-wang/deepseek-llm-7b-chat-sa-v0.1,deepseek-ai/deepseek-llm-7b-chat,0.4035935761557113,0.12051974655228079,0.02114803625377644,0.13434544917257682,0.008948545861297527,0.09864062499999998
2667,securin/Securin-LLM-V2.5-Qwen-1.5B,securin/Securin-LLM-V2.5-Qwen-1.5B (Merge),0.1492030035860406,0.04863456136709561,0.0075528700906344415,0.06831781914893617,0.0,0.022460937499999997
2668,senseable/WestLake-7B-v2,senseable/WestLake-7B-v2,0.4418620371724801,0.17858141685089327,0.05287009063444109,0.1960328014184397,0.03579418344519018,0.07481510416666669
2669,sequelbox/Llama3.1-70B-PlumChat,sequelbox/Llama3.1-70B-PlumChat (Merge),0.5616131863455631,0.5281275213512472,0.2998489425981873,0.4626366725768322,0.18791946308724836,0.20138541666666665
2670,sequelbox/Llama3.1-8B-MOTH,meta-llama/Meta-Llama-3.1-8B,0.5244938984117696,0.27916332245365283,0.11253776435045318,0.25984411938534274,0.02460850111856823,0.040479166666666684
2671,sequelbox/Llama3.1-8B-PlumChat,sequelbox/Llama3.1-8B-PlumChat (Merge),0.424276475307739,0.13935991387298124,0.0324773413897281,0.12520316193853429,0.020134228187919476,0.04765625000000001
2672,sequelbox/Llama3.1-8B-PlumCode,sequelbox/Llama3.1-8B-PlumCode (Merge),0.20448299401144518,0.08502927271642019,0.026435045317220546,0.14838209219858156,0.03467561521252797,0.08967968750000002
2673,sequelbox/Llama3.1-8B-PlumMath,sequelbox/Llama3.1-8B-PlumMath (Merge),0.22424167874572803,0.1644658382894578,0.044561933534743206,0.21948877068557915,0.09060402684563762,0.08981770833333334
2674,sequelbox/gemma-2-9B-MOTH,google/gemma-2-9b,0.20588150551647405,0.03212217230049623,0.0,0.015588061465721037,0.01342281879194629,0.00618489583333333
2675,sethuiyer/Llamaverse-3.1-8B-Instruct,sethuiyer/Llamaverse-3.1-8B-Instruct (Merge),0.6185410266980501,0.34782118120897576,0.18429003021148035,0.2803450059101654,0.05480984340044745,0.08420833333333336
2676,sethuiyer/Qwen2.5-7B-Anvita,sethuiyer/Qwen2.5-7B-Anvita (Merge),0.6480416406246536,0.35482447523885746,0.15861027190332327,0.3517287234042554,0.10290827740492169,0.13473697916666671
2677,shadowml/BeagSake-7B,shadowml/BeagSake-7B (Merge),0.5215960318621258,0.25192944643113163,0.054380664652567974,0.1760859929078014,0.04138702460850116,0.09844270833333332
2678,shadowml/Mixolar-4x7b,shadowml/Mixolar-4x7b,0.3893303102434873,0.3272896357629966,0.0,0.25615026595744683,0.057046979865771785,0.12718749999999995
2679,shastraai/Shastra-LLAMA2-Math-Commonsense-SFT,Removed,0.3041507644161935,0.13659523241343652,0.01812688821752266,0.11079713356973993,0.01230425055928408,0.04822656250000001
2680,shivam9980/NEPALI-LLM,google/gemma-2-9b,0.04166611258128433,0.1312524427731519,0.0067975830815709985,0.11827718676122931,0.015659955257270708,0.09991406250000003
2681,shivam9980/mistral-7b-news-cnn-merged,mistralai/mistral-7b-instruct-v0.2,0.4634192830578421,0.11146535574656041,0.01435045317220544,0.20305112293144206,0.07829977628635347,0.1566588541666667
2682,shuttleai/shuttle-3,Qwen/Qwen2.5-72B,0.815403130360776,0.6405301565117444,0.41691842900302123,0.5240469858156028,0.21588366890380314,0.1464427083333333
2683,shyamieee/Padma-v7.0,shyamieee/Padma-v7.0 (Merge),0.38410971777106967,0.3165752076487425,0.07024169184290031,0.2254912825059102,0.04809843400447425,0.1408567708333333
2684,silma-ai/SILMA-9B-Instruct-v1.0,silma-ai/SILMA-9B-Instruct-v1.0,0.5841943820174914,0.3071300262979214,0.0,0.32439420803782504,0.0738255033557047,0.17262239583333336
2685,skymizer/Llama2-7b-sft-chat-custom-template-dpo,Removed,0.23528238407425633,0.11238865074478818,0.011329305135951661,0.10516400709219859,0.0,0.14124739583333332
2686,someon98/qwen-CoMa-0.5b,someon98/qwen-CoMa-0.5b (Merge),0.22766371006706648,0.021267939195880374,0.0,0.010970744680851066,0.0,0.08704947916666667
2687,sometimesanotion/IF-reasoning-experiment-40,Removed,0.6329793835910938,0.44306407680565457,0.277190332326284,0.4472148345153664,0.17337807606263986,0.25860416666666663
2688,sometimesanotion/IF-reasoning-experiment-80,Removed,0.5462761029623622,0.17482339572802208,0.04682779456193353,0.26307624113475175,0.045861297539149914,0.22973958333333333
2689,sometimesanotion/Lamarck-14B-v0.1-experimental,Removed,0.5353850006870658,0.5079490766919467,0.30513595166163143,0.4897864952718677,0.17561521252796417,0.18638802083333336
2690,sometimesanotion/Lamarck-14B-v0.3,sometimesanotion/Lamarck-14B-v0.3 (Merge),0.5031616111916383,0.5127430858821048,0.3240181268882175,0.4900635342789597,0.18456375838926176,0.180015625
2691,sometimesanotion/Lamarck-14B-v0.4-Qwenvergence,Removed,0.4906470387460827,0.5020804499847926,0.3368580060422961,0.48960180260047287,0.17114093959731544,0.20385937499999993
2692,sometimesanotion/Lamarck-14B-v0.6,sometimesanotion/Lamarck-14B-v0.6 (Merge),0.6972510716011294,0.4929789462939962,0.3564954682779456,0.48886303191489366,0.18568232662192394,0.20119270833333336
2693,sometimesanotion/Lamarck-14B-v0.6-002-model_stock,Removed,0.669224324791553,0.45006583559613556,0.3413897280966767,0.45044695626477543,0.16554809843400445,0.2545260416666666
2694,sometimesanotion/Lamarck-14B-v0.6-model_stock,Removed,0.6789662539838739,0.46491326082885487,0.35876132930513593,0.4664228723404256,0.17897091722595074,0.22682031249999995
2695,sometimesanotion/Qwen-14B-ProseStock-v4,Removed,0.49421867312065315,0.4954129977932439,0.3549848942598187,0.4873854905437352,0.18456375838926176,0.21695833333333328
2696,sometimesanotion/Qwen-2.5-14B-Virmarckeoso,Removed,0.48132953895663505,0.5065229487013111,0.33308157099697877,0.4863696808510639,0.17225950782997765,0.19519270833333327
2697,sometimesanotion/Qwen2.5-14B-Vimarckoso,Removed,0.4574240792209116,0.4917895641544632,0.3293051359516616,0.4810135933806146,0.1901565995525727,0.20466406249999994
2698,sometimesanotion/Qwen2.5-14B-Vimarckoso-v2,Removed,0.450530148893824,0.5041962540780511,0.3504531722054381,0.486646719858156,0.1767337807606264,0.19503645833333333
2699,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3 (Merge),0.7256523801291683,0.48581587256263103,0.3444108761329305,0.48258348108747046,0.17337807606263986,0.19385937499999997
2700,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-IF-Variant,Removed,0.6412973133507981,0.35653096662329,0.21299093655589124,0.39873300827423164,0.12975391498881436,0.28389583333333335
2701,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-Prose01,Removed,0.6872343160591674,0.4770662461639211,0.3504531722054381,0.4750110815602837,0.18232662192393737,0.1955651041666667
2702,sometimesanotion/Qwen2.5-14B-Vimarckoso-v3-model_stock,Removed,0.7161852772864887,0.48761005566641324,0.33987915407854985,0.47953605200945626,0.17337807606263986,0.19230989583333336
2703,sometimesanotion/Qwentinuum-14B-v013,Removed,0.6711226213114536,0.4396523461481209,0.3300604229607251,0.443428634751773,0.14317673378076065,0.24993749999999992
2704,sometimesanotion/Qwentinuum-14B-v1,Removed,0.5031616111916383,0.5073749377731295,0.3240181268882175,0.4899711879432624,0.1767337807606264,0.19156510416666667
2705,sometimesanotion/Qwentinuum-14B-v2,Removed,0.5378329499062489,0.5053548026965413,0.3293051359516616,0.489878841607565,0.18456375838926176,0.18193750000000006
2706,sometimesanotion/Qwentinuum-14B-v3,Removed,0.6157683834448153,0.5003761140499875,0.3285498489425982,0.4903405732860521,0.18344519015659957,0.2061536458333333
2707,sometimesanotion/Qwentinuum-14B-v5,Removed,0.628557782240012,0.5028397367122804,0.3157099697885196,0.49089465130023646,0.18344519015659957,0.21089843749999995
2708,sometimesanotion/Qwentinuum-14B-v6,Removed,0.6304062110755019,0.502319102421481,0.338368580060423,0.48886303191489366,0.18232662192393737,0.21178124999999995
2709,sometimesanotion/Qwentinuum-14B-v6-Prose,Removed,0.5642860942299764,0.501406010244593,0.3557401812688822,0.488031914893617,0.18456375838926176,0.21340885416666663
2710,sometimesanotion/Qwentinuum-14B-v7,Removed,0.6109223526908603,0.5034706507410995,0.33383685800604224,0.4899711879432624,0.18791946308724836,0.1994869791666666
2711,sometimesanotion/Qwentinuum-14B-v8,Removed,0.5411552458587658,0.5011142993537886,0.3413897280966767,0.4902482269503546,0.17785234899328864,0.2074869791666666
2712,sometimesanotion/Qwentinuum-14B-v9,Removed,0.5107304175144174,0.5080134720526892,0.32326283987915405,0.491264036643026,0.18120805369127516,0.19364322916666665
2713,sometimesanotion/Qwenvergence-14B-qv256,Removed,0.7006232352380573,0.4707821800122079,0.343655589123867,0.4642065602836879,0.17114093959731544,0.2107421875
2714,sometimesanotion/Qwenvergence-14B-v0.6-004-model_stock,Removed,0.6859854076073707,0.46366653802814,0.31344410876132933,0.46586879432624106,0.17785234899328864,0.2334869791666666
2715,sometimesanotion/Qwenvergence-14B-v2-Prose,Removed,0.4704883043657496,0.4993347199164365,0.34290030211480355,0.48572325650118203,0.1912751677852349,0.2147421874999999
2716,sometimesanotion/Qwenvergence-14B-v3,Removed,0.504410519643435,0.5035268751505373,0.34818731117824775,0.4873854905437352,0.17897091722595074,0.20740885416666668
2717,sometimesanotion/Qwenvergence-14B-v3-Prose,sometimesanotion/Qwenvergence-14B-v3-Prose (Merge),0.4917707239014703,0.49798366680991424,0.3557401812688822,0.4855385638297872,0.19351230425055932,0.217703125
2718,sometimesanotion/Qwenvergence-14B-v3-Reason,Removed,0.5278161943642867,0.5063577613727475,0.3119335347432024,0.4884936465721041,0.17897091722595074,0.18927083333333333
2719,sometimesanotion/Qwenvergence-14B-v6-Prose,Removed,0.5990073006289978,0.5011997604002554,0.34894259818731116,0.4856309101654846,0.18456375838926176,0.21015364583333326
2720,sometimesanotion/Qwenvergence-14B-v8,Removed,0.5913387589373972,0.4983459258547442,0.3557401812688822,0.4927415780141844,0.17449664429530198,0.1909765625
2721,sometimesanotion/lamarck-14b-prose-model_stock,Removed,0.42764863894466676,0.4938387596376199,0.33610271903323263,0.4837839834515367,0.1912751677852349,0.20274218749999992
2722,sometimesanotion/lamarck-14b-reason-model_stock,Removed,0.4964671516021933,0.5071540412568496,0.3157099697885196,0.4891400709219858,0.17897091722595074,0.18793749999999992
2723,sonthenguyen/ft-unsloth-zephyr-sft-bnb-4bit-20241014-161415,unsloth/zephyr-sft-bnb-4bit,0.28933784580468713,0.12789212309485556,0.0075528700906344415,0.04458481087470449,0.0,0.06024479166666666
2724,sonthenguyen/ft-unsloth-zephyr-sft-bnb-4bit-20241014-164205,unsloth/zephyr-sft-bnb-4bit,0.3199377651298555,0.16710725154148115,0.0015105740181268884,0.12492612293144206,0.03467561521252797,0.12097135416666667
2725,sonthenguyen/ft-unsloth-zephyr-sft-bnb-4bit-20241014-170522,unsloth/zephyr-sft-bnb-4bit,0.3764411760794691,0.14138281987896179,0.009818731117824773,0.11726137706855791,0.020134228187919476,0.1411875
2726,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbc-213steps,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbc-213steps,0.4275489035758454,0.19669907319611504,0.02190332326283988,0.1898455969267139,0.015659955257270708,0.09579427083333336
2727,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbo-180steps,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbo-180steps,0.40871443325930756,0.2135140303187909,0.020392749244712995,0.19418587470449167,0.03467561521252797,0.06163802083333334
2728,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbr-180steps,sonthenguyen/zephyr-sft-bnb-4bit-DPO-mtbr-180steps,0.40321901443724867,0.2121356840671135,0.024924471299093656,0.1901226359338061,0.04026845637583895,0.11785416666666665
2729,sophosympatheia/Midnight-Miqu-70B-v1.5,sophosympatheia/Midnight-Miqu-70B-v1.5 (Merge),0.6118465671086051,0.38541461590145987,0.02416918429003021,0.31386672576832153,0.06152125279642054,0.11652083333333332
2730,speakleash/Bielik-11B-v2,speakleash/Bielik-11B-v2,0.23810489501190177,0.2781790653786215,0.07401812688821753,0.23749630614657208,0.05145413870246088,0.07555989583333339
2731,speakleash/Bielik-11B-v2.0-Instruct,speakleash/Bielik-11B-v2,0.5252430218486949,0.33774676263963016,0.10422960725075531,0.26122931442080377,0.08948545861297541,0.14738541666666669
2732,speakleash/Bielik-11B-v2.1-Instruct,speakleash/Bielik-11B-v2,0.5089817240477488,0.3629005304442506,0.006042296072507553,0.2718491430260047,0.11633109619686799,0.1051510416666667
2733,speakleash/Bielik-11B-v2.2-Instruct,speakleash/Bielik-11B-v2,0.5551935531057595,0.3695804119871526,0.0755287009063444,0.2762817671394799,0.10850111856823269,0.10107291666666667
2734,speakleash/Bielik-11B-v2.3-Instruct,speakleash/Bielik-11B-v2.3-Instruct (Merge),0.558290890393046,0.38062787893588196,0.08006042296072508,0.2715721040189125,0.12080536912751676,0.16011197916666664
2735,spmurrayzzz/Mistral-Syndicate-7B,mistralai/Mistral-7B-v0.1,0.249595517670891,0.20506251970415948,0.027190332326283987,0.18125738770685576,0.03467561521252797,0.1361901041666667
2736,spow12/ChatWaifu_12B_v2.0,spow12/ChatWaifu_12B_v2.0 (Merge),0.4767583345523211,0.3116523957802424,0.058912386706948656,0.26529255319148937,0.03579418344519018,0.15830468749999999
2737,spow12/ChatWaifu_22B_v2.0_preview,spow12/ChatWaifu_22B_v2.0_preview (Merge),0.6744947849483814,0.4548829424136917,0.18051359516616317,0.33196660756501184,0.08724832214765099,0.03534375
2738,spow12/ChatWaifu_v1.4,spow12/ChatWaifu_v1.4 (Merge),0.5690567693719332,0.3163055380047582,0.08610271903323262,0.2749889184397163,0.07606263982102905,0.20025
2739,spow12/ChatWaifu_v2.0_22B,spow12/ChatWaifu_v2.0_22B (Merge),0.6517384982956334,0.4201979809251511,0.1933534743202417,0.3124815307328605,0.09843400447427292,0.05591406249999999
2740,ssmits/Qwen2.5-95B-Instruct,ssmits/Qwen2.5-95B-Instruct (Merge),0.8431051831363006,0.5853035132285105,0.06117824773413897,0.4685468380614657,0.15212527964205816,0.1361484375
2741,stabilityai/StableBeluga2,stabilityai/StableBeluga2,0.37871403431783224,0.41263261127223794,0.03625377643504532,0.25845892434988177,0.0883668903803132,0.18654427083333336
2742,stabilityai/stablelm-2-12b,stabilityai/stablelm-2-12b,0.1569214129620518,0.22685797482043984,0.0392749244712991,0.23020094562647755,0.038031319910514526,0.14485677083333334
2743,stabilityai/stablelm-2-12b-chat,stabilityai/stablelm-2-12b-chat,0.40816478056002525,0.2525369709081264,0.02190332326283988,0.19270833333333331,0.02237136465324381,0.0772838541666667
2744,stabilityai/stablelm-2-1_6b,stabilityai/stablelm-2-1_6b,0.11570521771122844,0.08632695204968835,0.0015105740181268884,0.05151078605200945,0.0,0.05791406249999999
2745,stabilityai/stablelm-2-1_6b-chat,stabilityai/stablelm-2-1_6b-chat,0.3059991932516833,0.07493378297410634,0.011329305135951661,0.06905658983451536,0.0,0.057127604166666686
2746,stabilityai/stablelm-2-zephyr-1_6b,stabilityai/stablelm-2-zephyr-1_6b,0.32793100085550786,0.06708710147938231,0.022658610271903322,0.07930703309692672,0.0,0.059932291666666686
2747,stabilityai/stablelm-3b-4e1t,stabilityai/stablelm-3b-4e1t,0.22031986240951784,0.09013070349546279,0.0067975830815709985,0.07432033096926711,0.0,0.04422656249999999
2748,stabilityai/stablelm-zephyr-3b,stabilityai/stablelm-zephyr-3b,0.36832271705740766,0.147591192080273,0.04229607250755287,0.08530954491725769,0.0,0.09787760416666666
2749,sthenno-com/miscii-14b-1028,sthenno-com/miscii-14b-1028 (Merge),0.8236711924360697,0.4926266765557472,0.0634441087613293,0.46143617021276595,0.14205816554809844,0.1200286458333333
2750,sthenno-com/miscii-14b-1225,sthenno-com/miscii-14b-1225 (Merge),0.787800812954073,0.5091280572690238,0.3157099697885196,0.4746416962174941,0.17002237136465323,0.1477161458333333
2751,suayptalha/HomerCreativeAnvita-Mix-Qw7B,suayptalha/HomerCreativeAnvita-Mix-Qw7B (Merge),0.7807816593305762,0.3698416750362379,0.3104229607250755,0.38275709219858156,0.08612975391498878,0.14732552083333336
2752,suayptalha/Komodo-Llama-3.2-3B-v2-fp16,suayptalha/Komodo-Llama-3.2-3B-v2-fp16 (Merge),0.6340532010620709,0.20204328973550356,0.06268882175226587,0.20582151300236406,0.03691275167785232,0.033716145833333336
2753,suayptalha/Rombos-2.5-T.E-8.1,suayptalha/Rombos-2.5-T.E-8.1 (Merge),0.6925047762159957,0.36499861205880385,0.008308157099697885,0.382849438534279,0.08165548098434001,0.10979427083333336
2754,sumink/Qmerft,sumink/Qmerft (Merge),0.15639724819035714,0.019490136326917557,0.0,0.017434988179669018,0.0033557046979865533,0.03928385416666667
2755,sumink/Qwenftmodel,sumink/Qwenftmodel,0.17290899258412126,0.14041351651308326,0.0770392749244713,0.14875147754137116,0.008948545861297527,0.0461484375
2756,sumink/Qwenmplus,sumink/Qwenmplus,0.20403307668098425,0.12706588833540888,0.030211480362537766,0.11024305555555555,0.04697986577181204,0.05020833333333335
2757,sumink/Qwensci,sumink/Qwensci,0.17398281005509827,0.06319843194764267,0.01283987915407855,0.02888593380614658,0.011185682326621947,0.03610677083333335
2758,sumink/ftgpt,sumink/ftgpt,0.0787100449030794,0.01931276714227963,0.0,0.019097222222222217,0.019015659955257263,0.10097135416666667
2759,sumink/llamamerge,sumink/llamamerge,0.26718107953563214,0.24376393916804787,0.01283987915407855,0.17664007092198578,0.06487695749440718,0.11664062500000001
2760,sumink/llmer,sumink/llmer (Merge),0.3191132860809319,0.26830896875618176,0.0634441087613293,0.2809914302600473,0.06375838926174497,0.08189583333333336
2761,sumink/qwft,sumink/qwft,0.11965252197502625,0.02872788366329503,0.0,0.014387559101654845,0.0033557046979865533,0.02024479166666666
2762,sumink/qwmer,sumink/qwmer (Merge),0.2212440768272628,0.20382371995631057,0.0,0.13499187352245862,0.04921700223713646,0.09030468750000004
2763,sumink/somer,sumink/somer (Merge),0.29902990731259727,0.3171825835265986,0.04078549848942599,0.2719414893617021,0.06487695749440718,0.18424999999999997
2764,sumink/somer2,sumink/somer2 (Merge),0.3132433055404105,0.31375840981103365,0.04758308157099698,0.2702792553191489,0.07158836689038028,0.18654427083333328
2765,sunbaby/BrainCog-8B-0.1-Instruct,meta-llama/Meta-Llama-3-8B,0.4253004250943053,0.24283467839476658,0.07628398791540786,0.20646793735224583,0.06823266219239373,0.06332552083333334
2766,swap-uniba/LLaMAntino-3-ANITA-8B-Inst-DPO-ITA,meta-llama/Meta-Llama-3-8B-Instruct,0.4815046299374548,0.27990827697552745,0.04380664652567976,0.3026004728132387,0.06487695749440718,0.13242447916666664
2767,synergetic/FrankenQwen2.5-14B,synergetic/FrankenQwen2.5-14B (Merge),0.1869472998311148,0.4427355542633096,0.0,0.3757387706855792,0.026845637583892648,0.05532552083333332
2768,talha2001/Beast-Soul-new,talha2001/Beast-Soul-new (Merge),0.4853510906616666,0.3307275916855207,0.07477341389728097,0.2335254137115839,0.04250559284116329,0.14140885416666668
