,model,base_model,family,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k,ifeval,bbh,math,mmlu-pro,gpqa,musr
5371,dolphin-2.9.3-yi-1.5-34b-32k,yi-1.5-34b-32k,dolphin-2.9.3-yi-1.5-32k,,,,,,,0.36392660363391355,0.4340647565235176,0.16540785498489424,0.40335032505910173,0.12416107382550338,0.13348177083333332
5372,dolphin-2.9.3-mistral-7b-32k,mistral-7b-v0.3,dolphin-2.9.3-mistral-32k,,,,,,,0.41263624959551765,0.26906353891780516,0.052114803625377654,0.20231235224586286,0.04697986577181204,0.1793255208333334
5373,dolphin-2.9.3-mistral-nemo-12b,mistral-nemo-base-2407,dolphin-2.9.3-mistral-nemo,,,,,,,0.5600894515441251,0.36082758659152925,0.05664652567975831,0.26409205082742315,0.08724832214765099,0.1520703125
5374,dolphin-2.9.4-gemma2-2b,gemma-2-2b,dolphin-2.9.4-gemma2,,,,,,,0.08955127949396491,0.173676325443774,0.04682779456193354,0.1228021572104019,0.045861297539149914,0.10912760416666666
5375,dolphin-2.9.4-llama3.1-8b,meta-llama-3.1-8b,dolphin-2.9.4-llama3.1,,,,,,,0.2757239679605668,0.08972088688921526,0.0015105740181268882,0.026300236406619385,0.017897091722595054,0.00618489583333333
5376,dolphincoder-starcoder2-7b,,dolphincoder-starcoder2,0.3839590443686006,0.506970722963553,0.3971569481583925,0.4333115738170282,0.5595895816890292,0.2137983320697498,,,,,,
5377,fc-dolphin-2.6-mistral-7b-dpo-laser,,fc-dolphin-2.6-mistral-dpo-laser,0.6296928327645052,0.8417645887273452,0.6365310609242081,0.5774896416761253,0.7837411207576953,0.43290371493555724,,,,,,
5378,laserxtral,,laserxtral,0.6902730375426621,0.8675562636924916,0.6467887726054393,0.638014374039814,0.8003157063930544,0.6974981046247157,,,,,,
5379,mixtral-instruct-0.1-laser,,mixtral-instruct-0.1-laser,0.7047781569965871,0.8728340967934675,0.7106695859390384,0.6582573067262687,0.8082083662194159,0.5868081880212282,,,,,,
5380,openchat-3.5-0106-laser,,openchat-3.5-0106-laser,0.6604095563139932,0.8318064130651266,0.6510666084226961,0.5207887413270008,0.8145224940805051,0.6891584533737681,,,,,,
5381,yayi2-30b-llama,,yayi2-llama,0.35665529010238906,0.5336586337382991,0.7060243200091298,0.4907923298242728,0.6314127861089187,0.18877937831690678,,,,,,
5382,collaiborator-medllm-llama-3-8b-v1,,collaiborator-medllm-llama-3-v1,0.5819112627986348,0.80282812188807,0.6595344531810788,0.5291441286816783,0.7663772691397,0.6353297952994693,,,,,,
5383,collaiborator-medllm-llama-3-8b-v2,removed,collaiborator-medllm-llama-3-v2,,,,,,,0.3808871571873739,0.23648503176108246,0.057401812688821746,0.2756353427895981,0.11073825503355701,0.01595052083333333
5384,kobbletiny,,kobbletiny,0.35921501706484643,0.6081457876916949,0.26217055937888145,0.3828948343212091,0.6022099447513812,0.018953752843062926,,,,,,
5385,kobbletinyv2-1.1b,,kobbletinyv2,0.36177474402730375,0.6083449512049393,0.2658734788180127,0.38641251379368824,0.5943172849250198,0.016679302501895376,,,,,,
5386,opt-19m-chatsalad,,opt-chatsalad,0.2440273037542662,0.2515435172276439,0.23116857555371026,0.5135991249714797,0.4972375690607735,0.0,,,,,,
5387,phi-soserious-mini-v1,,phi-soserious-mini-v1,0.6237201365187713,0.7774347739494125,0.6923531588554784,0.5091808090375785,0.7419100236779795,0.6921910538286581,,,,,,
5388,pythia-70m-chatsalad,,pythia-chatsalad,0.2098976109215017,0.2727544313881697,0.2478483816802783,0.49740714965139177,0.5240726124704025,0.0,,,,,,
5389,vicuzard-30b-uncensored,,vicuzard-uncensored,0.6296928327645052,0.8367855008962358,0.5816482009657055,0.5226698924852939,0.771112865035517,0.15390447308567096,,,,,,
5390,llongma-2-13b-16k,,llongma-2-16k,0.5426621160409556,0.7962557259510058,0.5097464655642215,0.37705082598260203,0.7277032359905288,0.05989385898407885,,,,,,
5391,bald-eagle-7b,,bald-eagle,0.6450511945392492,0.8479386576379206,0.6438947672754144,0.5464664056101883,0.8097868981846882,0.6702047005307051,,,,,,
5392,blitz-v0.1,,blitz-v0.1,0.5520477815699659,0.8250348536148178,0.6132786099499692,0.6076767313547442,0.7742699289660616,0.4094010614101592,,,,,,
5393,blitz-v0.2,,blitz-v0.2,0.590443686006826,0.8300139414459271,0.6296005004460316,0.42713204934683263,0.7829518547750592,0.33586050037907506,,,,,,
5394,bruinhermes,,bruinhermes,0.7013651877133106,0.8707428799044014,0.6522270312324169,0.6559538306507775,0.8129439621152328,0.7119029567854435,,,,,,
5395,cm-14,,cm-14,0.6936860068259386,0.8697470623381797,0.6536748999372606,0.6190301844108673,0.8105761641673243,0.7225170583775588,,,,,,
5396,catmacaroni-slerp,,catmacaroni-slerp,0.6928327645051194,0.8687512447719576,0.6502494738541607,0.6102215759974746,0.8113654301499605,0.7308567096285065,,,,,,
5397,catmacaroni14,,catmacaroni14,0.6911262798634812,0.8692491535550687,0.6506672914204475,0.6158322886811354,0.8105761641673243,0.7232752084912812,,,,,,
5398,donutlm-v1,,donutlm-v1,0.6911262798634812,0.8590918143796057,0.6545023956378649,0.6336336766166446,0.8168902920284136,0.6679302501895376,,,,,,
5399,llama-3-solar-v0.1,,llama-3-solar-v0.1,0.5964163822525598,0.8127862975502887,0.6495240010818588,0.4806148320642436,0.7868981846882399,0.4306292645943897,,,,,,
5400,llama-3-solar-v0.2,,llama-3-solar-v0.2,0.5844709897610921,0.8137821151165106,0.6481105276839773,0.45000783808949935,0.7876874506708761,0.4344200151630023,,,,,,
5401,llamareflect-8b-cot,,llamareflect-cot,0.5716723549488054,0.8181637124078869,0.6538397240550161,0.4784383547742957,0.775848460931334,0.44124336618650495,,,,,,
5402,llamareflect-8b-cot-safetensors,,llamareflect-cot-safetensors,0.5716723549488054,0.8181637124078869,0.6538397240550161,0.4784383547742957,0.775848460931334,0.44124336618650495,,,,,,
5403,neuralllama-3-orpo,,neuralllama-3-orpo,0.5810580204778157,0.813483369846644,0.651942690541499,0.440595880087609,0.7853196527229678,0.41470811220621684,,,,,,
5404,opencm-14,,opencm-14,0.6928327645051194,0.8688508265285799,0.6501121846307278,0.6107353876145338,0.8129439621152328,0.7293404094010615,,,,,,
