,model,arc,hellaswag,mmlu,truthfulqa,winogrande,gsm8k
4050,decapoda-research/Antares-11b-v1,0.6450511945392492,0.8485361481776539,0.6596351093064915,0.5283649819747338,0.8295185477505921,0.5830174374526156
4051,decapoda-research/Antares-11b-v2,0.6902730375426621,0.8754232224656442,0.6619405432758583,0.5916593502712777,0.8318863456985004,0.6050037907505686
4052,decem/Dionysus-Mistral-m3-v5,0.5955631399317406,0.8098984266082454,0.611843338115107,0.5093204017955075,0.7513812154696133,0.510235026535254
4053,decem/Dionysus-Mistral-m3-v6,0.6313993174061433,0.8450507866958773,0.6282077837404287,0.494910725861387,0.7845303867403315,0.6421531463229719
4054,decem/Dionysus-Mistral-n1-v1,0.6023890784982935,0.8159729137621987,0.5932248867133307,0.47940496578544967,0.7134964483030781,0.10614101592115238
4055,declare-lab/starling-7B,0.5102389078498294,0.7676757618004382,0.47753201358869846,0.4817697697777851,0.7056037884767167,0.10083396512509477
4056,decruz07/kellemar-DPO-7B,0.6621160409556314,0.8525194184425413,0.6337575371174123,0.5552976830841718,0.7837411207576953,0.6065200909780136
4057,decruz07/kellemar-DPO-7B-c,0.6569965870307167,0.8498307110137424,0.6369501508190897,0.5407842160887599,0.7829518547750592,0.5822592873388931
4058,decruz07/kellemar-DPO-7B-d,0.6689419795221841,0.8516231826329417,0.6276845351344322,0.5687577354154723,0.7932123125493291,0.620166793025019
4059,decruz07/kellemar-DPO-7B-v1.01,0.6578498293515358,0.8504282015534754,0.6324097267991128,0.5554335409983038,0.7868981846882399,0.6163760424564063
4060,decruz07/kellemar-DPO-Orca-Distilled-7B-SLERP,0.7047781569965871,0.8756223859788886,0.6532810506616906,0.6497116450794355,0.819258089976322,0.7202426080363913
4061,decruz07/llama-2-7b-miniguanaco,0.5,0.7695678151762597,0.48054984409621393,0.4284020805313953,0.7348066298342542,0.19105382865807427
4062,deepnight-research/lil-c3po,0.6501706484641638,0.8444532961561442,0.6235799754281676,0.6873119394140665,0.7916337805840569,0.4844579226686884
4063,deepse/CodeUp-Llama-2-13b-chat-hf,0.590443686006826,0.8192591117307308,0.5462619093404184,0.44118181192718914,0.745067087608524,0.15238817285822592
4064,deepseek-ai/deepseek-coder-1.3b-instruct,0.2858361774744027,0.398725353515236,0.28474897561185825,0.44015243507625756,0.5240726124704025,0.01061410159211524
4065,deepseek-ai/deepseek-coder-6.7b-base,0.3703071672354949,0.5345548695478988,0.38391430977019814,0.402813120561078,0.5808997632202052,0.17968157695223655
4066,deepseek-ai/deepseek-coder-6.7b-instruct,0.38139931740614336,0.5508862776339375,0.3901940819617861,0.455556353489654,0.5682715074980268,0.2676269901440485
4067,deepseek-ai/deepseek-coder-7b-instruct-v1.5,0.4854948805460751,0.7234614618601873,0.5045423133655634,0.4673350397051116,0.6685082872928176,0.20394238059135708
4068,deepseek-ai/deepseek-llm-67b-base,0.6544368600682594,0.8710416251742682,0.7177932742096433,0.5108013665291756,0.8413575374901342,0.5670962850644428
4069,deepseek-ai/deepseek-llm-67b-chat,0.6774744027303754,0.8679545907189802,0.7218744401223967,0.5583209009287327,0.8421468034727704,0.623199393479909
4070,deepseek-ai/deepseek-llm-7b-chat,0.5571672354948806,0.793766182035451,0.5177213745416527,0.4792174555058033,0.7490134175217048,0.45943896891584535
4071,deepseek-ai/deepseek-math-7b-base,0.5221843003412969,0.6948814977096195,0.5724991199673186,0.4071269130958089,0.6677190213101816,0.5921152388172858
4072,deepseek-ai/deepseek-math-7b-instruct,0.5341296928327645,0.7149970125473013,0.5596815999490761,0.40156731347428204,0.6574585635359117,0.19408642911296436
4073,deepseek-ai/deepseek-math-7b-rl,0.5546075085324232,0.724457279426409,0.5681034086787751,0.4036948798131458,0.6677190213101816,0.053828658074298714
4074,deepseek-ai/deepseek-moe-16b-base,0.5324232081911263,0.7977494523003386,0.46306113561052753,0.3607930335233561,0.7371744277821626,0.1728582259287339
4075,defog/sqlcoder-34b-alpha,0.5418088737201365,0.7593108942441744,0.5441739890355642,0.4063362849207234,0.7348066298342542,0.34874905231235787
4076,delayedkarma/NeuralHermes-2.5-Mistral-7B,0.6655290102389079,0.8500298745269866,0.6340643454431125,0.5383196217878969,0.7797947908445146,0.34040940106141016
4077,devingulliver/llama-pile-350b,0.3319112627986348,0.5660227046405099,0.24655847903732314,0.3627997175709852,0.584846093133386,0.0075815011372251705
4078,dfurman/GarrulusMarcoro-7B-v0.1,0.7235494880546075,0.8800039832702649,0.6464584318039822,0.6705208734039926,0.8721389108129439,0.6595905989385897
4079,dfurman/HermesBagel-34B-v0.1,0.705631399317406,0.8573989245170285,0.7737845232844579,0.673352473186811,0.846093133385951,0.6527672479150872
4080,dfurman/Llama-2-13B-Instruct-v0.2,0.60580204778157,0.8195578570005975,0.5545772685328603,0.45710976538107173,0.7782162588792423,0.09325246398786961
4081,dfurman/Llama-3-70B-Orpo-v0.1,0.6868600682593856,0.8801035650268871,0.7939372632595836,0.49622849762731036,0.8547750591949488,0.7680060652009097
4082,dfurman/Llama-3-8B-Orpo-v0.1,0.606655290102389,0.8256323441545509,0.6659206877430117,0.5046940745788008,0.7900552486187845,0.4874905231235785
4083,dfurman/Mistral-7B-Instruct-v0.2,0.6015358361774744,0.8279227245568612,0.6007231553700692,0.5605816288697437,0.7687450670876085,0.3479909021986353
4084,dfurman/Mixtral-8x7B-peft-v0.1,0.6723549488054608,0.8602867954590719,0.685934008868894,0.5954274012815367,0.8042620363062352,0.5140257771038665
4085,dfurman/MoMoMerge-72B-v0.1,0.2627986348122867,0.25273849830711015,0.23077584323212197,0.4873328702782369,0.4877663772691397,0.0
4086,dfurman/falcon-40b-openassistant-peft,0.6262798634812287,0.8559051981676957,0.5777490654180133,0.5101760995965263,0.8145224940805051,0.133434420015163
4087,dfurman/llama-2-70b-dolphin-peft,0.696245733788396,0.8681537542322246,0.691762818551038,0.5743344493196391,0.8389897395422259,0.27369219105382864
4088,dfurman/llama-2-7b-instruct-peft,0.5119453924914675,0.7891854212308305,0.4662934761525798,0.48497124472049463,0.744277821625888,0.05989385898407885
4089,dhanushreddy29/BrokenKeyboard,0.7124573378839592,0.8833897629954193,0.6603587582183559,0.7135941358366864,0.8318863456985004,0.6429112964366943
4090,dhanushreddy29/BrokenKeyboardMerge,0.5972696245733788,0.8124875522804222,0.5835628378200208,0.520009813591209,0.7868981846882399,0.25928733889310085
4091,dhmeltzer/Llama-2-13b-hf-ds_eli5_1024_r_64_alpha_16,0.6040955631399317,0.8258315076677952,0.5586016549737208,0.43605850067412455,0.7671665351223362,0.08491281273692192
4092,dhmeltzer/Llama-2-13b-hf-ds_eli5_1024_r_64_alpha_16_merged,0.591296928327645,0.8212507468631746,0.5498015236587691,0.4423342601614022,0.7640094711917916,0.08112206216830932
4093,dhmeltzer/Llama-2-13b-hf-ds_wiki_1024_full_r_64_alpha_16,0.590443686006826,0.8233419637522406,0.5536134908436433,0.3574784358133598,0.7632202052091555,0.10007581501137225
4094,dhmeltzer/Llama-2-13b-hf-ds_wiki_1024_full_r_64_alpha_16_merged,0.5844709897610921,0.8196574387572197,0.5501644277936778,0.3584715078414653,0.7569060773480661,0.1068991660348749
4095,dhmeltzer/Llama-2-13b-hf-eli5-wiki-1024_r_64_alpha_16,0.5998293515358362,0.8243377813184626,0.5541310940386147,0.39898886151541185,0.7655880031570639,0.10538286580742988
4096,dhmeltzer/Llama-2-13b-hf-eli5-wiki-1024_r_64_alpha_16_merged,0.5895904436860068,0.8193586934873531,0.5500154272209041,0.40262083449221303,0.7655880031570639,0.08718726307808947
4097,dhmeltzer/Llama-2-7b-hf-eli5-cleaned-1024_qlora_merged,0.5366894197952219,0.7821151165106552,0.45899338895521763,0.46129856343583175,0.7379636937647988,0.04700530705079606
4098,dhmeltzer/Llama-2-7b-hf-eli5-cleaned-wiki65k-1024_qlora_merged,0.5366894197952219,0.780920135431189,0.45627665123525896,0.41715872077641447,0.7355958958168904,0.056103108415466264
4099,dhmeltzer/llama-7b-SFT-qlora-eli5-wiki_DPO_ds_RM_top_2_1024_r_64_alpha_16,0.5409556313993175,0.7873929496116312,0.4543884850234186,0.43403758756918054,0.7363851617995265,0.045489006823351025
4100,dhmeltzer/llama-7b-SFT_ds_eli5_1024_r_64_alpha_16_merged,0.5341296928327645,0.7790280820553674,0.43555685129117166,0.4081034795930001,0.7458563535911602,0.05079605761940864
4101,dhmeltzer/llama-7b-SFT_ds_wiki65k_1024_r_64_alpha_16_merged,0.5435153583617748,0.7806213901613225,0.4534543130278944,0.371084544147983,0.734017363851618,0.04624715693707354
4102,dhmeltzer/llama-7b-SFT_eli5_wiki65k_1024_r_64_alpha_16_merged,0.537542662116041,0.7875921131248755,0.46020717685102963,0.4330539250466405,0.7348066298342542,0.04700530705079606
4103,diffnamehard/Mistral-CatMacaroni-slerp-gradient,0.6552901023890785,0.856602270464051,0.6152689822751702,0.6409730836798082,0.8003157063930544,0.576194086429113
4104,diffnamehard/Mistral-CatMacaroni-slerp-uncensored,0.6424914675767917,0.8408683529177455,0.6266164011951918,0.5687346538981385,0.7971586424625099,0.5610310841546626
4105,diffnamehard/Psyfighter2-Noromaid-ties-13B,0.6186006825938567,0.8458474407488548,0.5704352081321735,0.5065675245616744,0.7537490134175217,0.27293404094010615
4106,diffnamehard/Psyfighter2-Noromaid-ties-Capybara-13B,0.6228668941979523,0.8386775542720574,0.5658600324532865,0.5143942772336377,0.770323599052881,0.30401819560272936
4107,digitous/13B-Chimera,0.575938566552901,0.8149770961959768,0.49862267468770793,0.5259120317801959,0.7726913970007893,0.1068991660348749
4108,digitous/13B-HyperMantis,0.5853242320819113,0.822047400916152,0.5061198224911198,0.4749758518603797,0.7624309392265194,0.10386656557998483
4109,digitous/Adventien-GPTJ,0.4249146757679181,0.6920932085241983,0.2539579373262535,0.36946907245259714,0.6022099447513812,0.01592115238817286
4110,digitous/Alpacino13b,0.5853242320819113,0.8130850428201554,0.4791768275563307,0.41663528664025434,0.7695343330702447,0.07960576194086429
4111,digitous/Alpacino30b,0.6271331058020477,0.8504282015534754,0.5847874213872302,0.44228547305989546,0.797947908445146,0.15769522365428354
4112,digitous/GPT-R,0.41211604095563137,0.6688906592312288,0.36502405859248654,0.34219171977394097,0.6440410418310971,0.01592115238817286
4113,digitous/Janin-GPTJ,0.408703071672355,0.6728739294961162,0.2740419193308567,0.36245167469649814,0.6424625098658248,0.019711902956785442
4114,digitous/Janin-R,0.4044368600682594,0.6735710017924716,0.3124330474686588,0.34493913847379143,0.6535122336227307,0.022744503411675512
4115,digitous/Javalion-GPTJ,0.4189419795221843,0.6869149571798446,0.2684774948615434,0.35438024747556346,0.6527229676400946,0.016679302501895376
4116,digitous/Javalion-R,0.41723549488054607,0.6802429794861581,0.30811194646086304,0.34436864491547176,0.654301499605367,0.026535253980288095
4117,digitous/Javelin-GPTJ,0.42662116040955633,0.7045409281019717,0.26197540969644384,0.36081837896921476,0.6416732438831886,0.01819560272934041
4118,digitous/Javelin-R,0.41638225255972694,0.6901015733917546,0.3069510607515644,0.34500578848693414,0.6479873717442779,0.016679302501895376
4119,digitous/Skegma-GPTJ,0.4377133105802048,0.6921927902808206,0.25372880969020206,0.34673353659204126,0.6464088397790055,0.015163002274450341
4120,dillfrescott/Nous-Hermes-2-SOLAR-10.7B-x2-MoE,0.6715017064846417,0.8483369846644095,0.6651609400914602,0.5585119677423217,0.8310970797158642,0.6899166034874905
4121,dillfrescott/amadeus-v0.1,0.6894197952218432,0.8698466440948018,0.6469204188819446,0.6382334765973684,0.7995264404104183,0.6413949962092496
4122,dillfrescott/sonya-medium-x8-MoE,0.6424914675767917,0.83698466440948,0.6253200204627662,0.6015019005897949,0.7624309392265194,0.5367702805155421
4123,dillfrescott/trinity-medium,0.7150170648464163,0.8699462258514239,0.6503568730881544,0.6954134254414035,0.8113654301499605,0.6504927975739195
4124,distilgpt2,0.2226962457337884,0.2758414658434575,0.248073770585988,0.44491086669975405,0.5311760063141279,0.0
4125,doas/test2,0.2960750853242321,0.2664807807209719,0.24342793284025036,0.48485122961094673,0.5011838989739542,0.0
4126,doas/test5,0.2841296928327645,0.26628161720772753,0.2535780205151676,0.47335692761846665,0.526440410418311,0.0
4127,dominguesm/canarim-7b,0.5196245733788396,0.7752439753037244,0.4091819298483202,0.40029712905421344,0.7142857142857143,0.09931766489764973
4128,dotvignesh/perry-7b,0.5179180887372014,0.7642899820752838,0.461790651144592,0.4008031328552837,0.7253354380426204,0.10310841546626232
4129,dozzke/hermorca,0.6356655290102389,0.8440549691296555,0.6429183773465055,0.5762874452821577,0.770323599052881,0.5822592873388931
4130,dpv/finetuned-gpt2-tiny,0.21843003412969286,0.31597291376219877,0.25858513940475486,0.4067393224175315,0.5011838989739542,0.003032600454890068
4131,dreamgen/WizardLM-2-7B,0.6322525597269625,0.8340967934674368,0.617495141524373,0.5701387287569661,0.7348066298342542,0.4359363153904473
4132,dreamgen/llama3-8b-instruct-align-test1-kto,0.6075085324232082,0.7803226448914559,0.6640916686512424,0.5240811695676669,0.749802683504341,0.6823351023502654
4133,dreamgen/llama3-8b-instruct-align-test2-kto,0.60580204778157,0.7800238996215892,0.6637775643858805,0.5240542286394716,0.7505919494869773,0.6815769522365429
4134,dreamgen/opus-v1-34b,0.6433447098976111,0.849034056960765,0.7543385872694093,0.559158137728949,0.8129439621152328,0.6156178923426838
4135,dreamgen/opus-v1.2-7b,0.5844709897610921,0.8255327623979286,0.617938694264337,0.6027376754540059,0.771112865035517,0.40561031084154664
4136,dreamgen/opus-v1.2-llama-3-8b,0.6092150170648464,0.7927703644692292,0.6677383576504375,0.5051117071923402,0.7569060773480661,0.6611068991660347
4137,dsvv-cair/alpaca-cleaned-llama-30b-bf16,0.6177474402730375,0.8506273650667198,0.5752229572010323,0.5149066221951282,0.7734806629834254,0.07733131159969674
4138,duliadotio/dulia-13b-8k-alpha,0.606655290102389,0.8199561840270863,0.5686904790926277,0.42586995575139946,0.7719021310181531,0.1068991660348749
4139,duoqi/Nanbeige-16B-Base-Llama,0.5648464163822525,0.7896833300139414,0.6334168862941407,0.42602438122791,0.7576953433307024,0.4700530705079606
4140,duoqi/Nanbeige2-16B-Chat,0.6339590443686007,0.807010555666202,0.6663242574656004,0.5503593127755617,0.7671665351223362,0.6391205458680819
4141,dvilasuero/NeuralHermes-2.5-Mistral-7B-distilabel,0.6578498293515358,0.8497311292571201,0.636278380288506,0.5585768485275255,0.7868981846882399,0.6148597422289613
4142,dvruette/gpt-neox-20b-full-precision,0.4880546075085324,0.7443736307508463,0.2616202394424434,0.3688998943352589,0.6827150749802684,0.026535253980288095
4143,dvruette/llama-13b-pretrained,0.5631399317406144,0.793168691495718,0.47026112775556167,0.4842048930680027,0.7695343330702447,0.16072782410917358
4144,dvruette/llama-13b-pretrained-dropout,0.5639931740614335,0.7933678550089625,0.46588416187273785,0.48598338733893365,0.7521704814522494,0.11827141774071266
4145,dvruette/llama-13b-pretrained-sft-do2,0.5895904436860068,0.8032264489145589,0.4724864074667127,0.47410436126460553,0.755327545382794,0.09249431387414708
4146,dvruette/llama-13b-pretrained-sft-epoch-1,0.5725255972696246,0.7999402509460267,0.4551562749336333,0.4445412163889677,0.775848460931334,0.13874147081122062
4147,dvruette/oasst-gpt-neox-20b-1000-steps,0.4854948805460751,0.7460665206134236,0.26385590769637157,0.35634049316369,0.6677190213101816,0.0310841546626232
4148,dvruette/oasst-gpt-neox-20b-3000-steps,0.4641638225255973,0.7207727544313882,0.2616115634788541,0.35533482532228783,0.6874506708760851,0.028809704321455645
4149,dvruette/oasst-llama-13b-1000-steps,0.5810580204778157,0.8151762597092213,0.4864959414793039,0.3598739393511243,0.7750591949486977,0.11296436694465503
4150,dvruette/oasst-llama-13b-2-epochs,0.5793515358361775,0.8240390360485957,0.48563490253584907,0.4726716809453157,0.7687450670876085,0.08263836239575434
4151,dvruette/oasst-pythia-12b-6000-steps,0.4539249146757679,0.6967735510854411,0.25971958296182707,0.3984757796276021,0.6322020520915549,0.00530705079605762
4152,dvruette/oasst-pythia-12b-flash-attn-5000-steps,0.4496587030716724,0.6974706233817964,0.2663644655946135,0.38886962831065847,0.6314127861089187,0.009855951478392721
4153,dvruette/oasst-pythia-12b-pretrained-sft,0.45307167235494883,0.6766580362477594,0.27806569210104765,0.38161999220320975,0.659037095501184,0.040181956027293395
4154,dvruette/oasst-pythia-12b-reference,0.4300341296928327,0.679147580163314,0.28325966892168714,0.3657346237253065,0.6495659037095501,0.012130401819560273
4155,dvruette/oasst-pythia-6.9b-4000-steps,0.41638225255972694,0.6424019119697272,0.2625967900144953,0.4043289945059289,0.6179952644041041,0.00530705079605762
4156,dzakwan/dzakwan-MoE-4x7b-Beta,0.7209897610921502,0.8886675960963951,0.6488778868630692,0.745056330578669,0.8350434096290449,0.7081122062168309
4157,eachadea/vicuna-13b,0.5170648464163823,0.7994423421629158,0.508358147707632,0.526792499290547,0.7103393843725335,0.0758150113722517
4158,eachadea/vicuna-13b-1.1,0.5273037542662116,0.8013343955387373,0.5193614752036645,0.5207836984948891,0.7419100236779795,0.08642911296436695
4159,eachadea/vicuna-7b-1.1,0.5366894197952219,0.7746464847639912,0.4562882054877964,0.48940747456304606,0.7095501183898973,0.055344958301743755
4160,ed001/datascience-coder-6.7b,0.3464163822525597,0.538338976299542,0.37957687381486094,0.44821795300523526,0.5572217837411207,0.2494313874147081
4161,edor/Platypus2-mini-7B,0.5332764505119454,0.7880900219079865,0.4557709098708771,0.4200443331933702,0.7513812154696133,0.0621683093252464
4162,eduagarcia/mistral-orpo-capybara-3k,0.6356655290102389,0.859788886675961,0.6291176059347949,0.4383371690338037,0.7750591949486977,0.36846095526914335
4163,eduagarcia/mistral-orpo-mix-21k,0.5938566552901023,0.8344951204939255,0.6333498006240689,0.4517535012688773,0.7947908445146016,0.400303260045489
4164,eduagarcia/mistral-orpo-mix-7k,0.6194539249146758,0.8551085441147181,0.6288882331370736,0.46906070640223946,0.7971586424625099,0.41243366186504926
4165,ehartford/CodeLlama-34b-Python-hf,0.38054607508532423,0.34793865763792076,0.3296179049092227,0.43567105267740514,0.6614048934490924,0.0
4166,ehartford/Samantha-1.1-70b,0.6877133105802048,0.8746265684126668,0.6860340801455308,0.6484743510294748,0.8326756116811366,0.3161485974222896
4167,ehartford/Samantha-1.11-13b,0.6083617747440273,0.8299143596893049,0.5595756067598666,0.4771721773008265,0.7600631412786109,0.12282031842304778
4168,ehartford/Samantha-1.11-70b,0.7005119453924915,0.8755228042222665,0.6781597668807106,0.6501725704722767,0.8326756116811366,0.29946929492039426
4169,ehartford/Samantha-1.11-7b,0.5503412969283277,0.7911770563632743,0.4051121663020128,0.5036938483034297,0.7419100236779795,0.07202426080363912
4170,ehartford/Samantha-1.11-CodeLlama-34b,0.5656996587030717,0.7547301334395539,0.5350974834706603,0.5046063820185052,0.7348066298342542,0.19332827899924182
4171,ehartford/Wizard-Vicuna-13B-Uncensored,0.5895904436860068,0.8194582752439753,0.4792227875511831,0.5168692050626681,0.7569060773480661,0.08642911296436695
4172,ehartford/Wizard-Vicuna-30B-Uncensored,0.621160409556314,0.8344951204939255,0.582367623108102,0.5080755505916852,0.7845303867403315,0.1425322213798332
4173,ehartford/Wizard-Vicuna-7B-Uncensored,0.5341296928327645,0.7884883489344752,0.37088924773645165,0.4347779023075343,0.7221783741120756,0.045489006823351025
4174,ehartford/WizardLM-1.0-Uncensored-CodeLlama-34b,0.5639931740614335,0.7545309699263094,0.5451331238213145,0.43059583922823796,0.7245461720599842,0.19636087945413191
4175,ehartford/WizardLM-1.0-Uncensored-Llama2-13b,0.5580204778156996,0.8041226847241585,0.555883188634204,0.51421523167565,0.7411207576953432,0.1326762699014405
4176,ehartford/WizardLM-13B-Uncensored,0.5093856655290102,0.7663811989643498,0.43956252847732863,0.4672973796009371,0.7056037884767167,0.02047005307050796
4177,ehartford/WizardLM-30B-Uncensored,0.6023890784982935,0.8293168691495718,0.5679567902828135,0.5157329727047782,0.7434885556432518,0.1288855193328279
4178,ehartford/WizardLM-33B-V1.0-Uncensored,0.636518771331058,0.8383788090021908,0.5936418856601156,0.5679877049098175,0.77663772691397,0.18650492797573923
4179,ehartford/WizardLM-7B-Uncensored,0.4786689419795222,0.7308305118502291,0.3541572207300522,0.4149289318653372,0.6842936069455406,0.032600454890068235
4180,ehartford/based-30b,0.6390784982935154,0.8567018522206732,0.5828458247853386,0.35695333731951595,0.8011049723756904,0.003032600454890068
4181,ehartford/dolphin-2.0-mistral-7b,0.5921501706484642,0.8026289583748257,0.5689889110916692,0.6108755423851862,0.7537490134175217,0.18650492797573923
4182,ehartford/dolphin-2.1-mistral-7b,0.64419795221843,0.8492332204740092,0.63323128997824,0.555565839411325,0.7774269928966061,0.20773313115996966
4183,ehartford/dolphin-2.2-70b,0.7005119453924915,0.8596893049193387,0.6918361980653045,0.6013577707139347,0.8145224940805051,0.5678544351781653
4184,ehartford/dolphin-2.2-yi-34b-200k,0.42150170648464164,0.6818362875921131,0.5546583988428516,0.45931787186509654,0.6456195737963694,0.037149355572403335
4185,ehartford/dolphin-2.2.1-mistral-7b,0.6331058020477816,0.8375821549492133,0.631731101949543,0.5311447373702662,0.7813733228097868,0.4806671721000758
4186,ehartford/dolphin-llama-13b,0.5554607508532423,0.7710615415255924,0.5215724928602683,0.522268578907751,0.6992896606156275,0.14404852160727824
4187,ehartford/dolphin-llama2-7b,0.4658703071672355,0.6751643098984266,0.48370695437082295,0.4971825631415876,0.6377269139700079,0.05686125852918878
4188,ehartford/minotaur-llama2-13b-qlora,0.6006825938566553,0.8242381995618403,0.5586639382311334,0.45574844972222117,0.7624309392265194,0.12054586808188023
4189,ehartford/samantha-1.1-llama-33b,0.6783276450511946,0.8555068711412069,0.5879280918188884,0.6118502472834432,0.7647987371744278,0.040181956027293395
4190,ehartford/samantha-1.2-mistral-7b,0.6407849829351536,0.8508265285799641,0.6391082947064809,0.5040430110643684,0.7853196527229678,0.16982562547384383
4191,ehartford/samantha-mistral-7b,0.6339590443686007,0.8409679346743677,0.6136413990103774,0.4608281140841834,0.7679558011049724,0.1599696739954511
4192,ehartford/samantha-mistral-instruct-7b,0.5349829351535836,0.7514439354710217,0.5172130451569016,0.5880610765476223,0.7040252565114443,0.10841546626231996
4193,ehristoforu/Llama-3-4b-community,0.24914675767918087,0.25721967735510853,0.2553455783481052,0.4943294426095688,0.5146014206787688,0.0
4194,eldogbbhed/NeuralBeagleJaskier,0.7320819112627988,0.8904600677155945,0.6446547831671429,0.7708092384677816,0.8437253354380426,0.7005307050796058
4195,eldogbbhed/NeuralKrishnaMathWizard-7B,0.6305460750853242,0.8512248556064529,0.6177798329372017,0.4905763060683178,0.7805840568271507,0.6914329037149356
4196,eldogbbhed/NeuralMonarchCoderPearlBeagle,0.6851535836177475,0.8722366062537344,0.6452572063410044,0.6119293421385199,0.8050513022888715,0.6702047005307051
4197,eldogbbhed/NeuralMonarchCoderPearlBeagle-T3Q-Mistral-Orca-Math-DPO-7b,0.71160409556314,0.882194781915953,0.6497236539528359,0.7145466676124105,0.824782951854775,0.7103866565579985
4198,eldogbbhed/NeuralPearlBeagle,0.68259385665529,0.8725353515236008,0.6405439296174752,0.6285324068148811,0.8168902920284136,0.731614859742229
4199,eldogbbhed/Peagle-9b,0.7150170648464163,0.8734315873332005,0.643577822384462,0.7015765443534774,0.8034727703235991,0.6611068991660347
4200,elinas/Llama-3-13B-Instruct,0.5810580204778157,0.7762397928699463,0.6524894149555762,0.4984530077188236,0.7079715864246251,0.4435178165276724
4201,elinas/Llama-3-13B-Instruct-ft,0.5853242320819113,0.7753435570603464,0.6542020493534976,0.5018686848576122,0.7466456195737963,0.4973464746019712
4202,elinas/Llama-3-15B-Instruct-ft-v2,0.613481228668942,0.7880900219079865,0.6731441107117808,0.5232655192190551,0.7632202052091555,0.7247915087187263
4203,elinas/Llama-3-15B-Instruct-zeroed,0.6168941979522184,0.7863971320454093,0.6797450077485627,0.5246280764894954,0.749802683504341,0.7073540561031083
4204,elinas/Llama-3-15B-Instruct-zeroed-ft,0.6075085324232082,0.7887870942043418,0.6770975736024635,0.5244524368062956,0.7624309392265194,0.7156937073540561
4205,elinas/Llama-3-8B-Ultra-Instruct,0.6459044368600683,0.8162716590320653,0.6831716713535275,0.5280084691971746,0.7695343330702447,0.7035633055344959
4206,elinas/chronos-13b-v2,0.5870307167235495,0.8252340171280621,0.5338582620740144,0.5055434113267039,0.7505919494869773,0.11296436694465503
4207,elinas/chronos-33b,0.6220136518771331,0.8347938657637921,0.558676399551787,0.4666681151016531,0.7829518547750592,0.13040181956027294
4208,elinas/chronos-70b-v2,0.6808873720136519,0.8649671380203147,0.6827865621468256,0.5370275236874347,0.8121546961325967,0.28658074298711145
4209,elinas/chronos-mistral-7b,0.5580204778156996,0.7719577773351922,0.4932770204331886,0.4805922237201138,0.7261247040252566,0.2084912812736922
4210,elinas/chronos007-70b,0.7013651877133106,0.8752240589524,0.6932563855247629,0.5765003665263857,0.8224151539068666,0.4260803639120546
4211,elliotthwang/Elliott-Chinese-LLaMa-GPTQ,0.5102389078498294,0.7523401712806214,0.49584145749208924,0.4509391848497168,0.7261247040252566,0.17210007581501138
4212,elliotthwang/Elliott-Chinese-LLaMa-GPTQ-V1.0,0.5068259385665529,0.7536347341167098,0.49333310522279494,0.44703431694949036,0.7237569060773481,0.1736163760424564
4213,elliotthwang/Elliott-Chinese-LLaMa-GPTQ-V2.0,0.507679180887372,0.7536347341167098,0.4941151671346282,0.44695776879520727,0.7261247040252566,0.1599696739954511
4214,elliotthwang/elliott_Llama-2-7b-hf,0.5315699658703071,0.7833100975901215,0.4709013084625793,0.4211238248723632,0.7363851617995265,0.06899166034874905
4215,elyza/ELYZA-japanese-Llama-2-13b,0.5699658703071673,0.8089026090420235,0.543814174574541,0.40426755196558856,0.7687450670876085,0.27293404094010615
4216,elyza/ELYZA-japanese-Llama-2-13b-fast,0.5588737201365188,0.8073093009360686,0.5439511935081398,0.4031296675879943,0.7719021310181531,0.25473843821076575
4217,elyza/ELYZA-japanese-Llama-2-13b-fast-instruct,0.5750853242320819,0.8181637124078869,0.5452489307075359,0.43815858769834615,0.7592738752959748,0.027293404094010616
4218,elyza/ELYZA-japanese-Llama-2-13b-instruct,0.5836177474402731,0.822047400916152,0.5564797354782093,0.42399968384912,0.7521704814522494,0.14480667172100076
4219,elyza/ELYZA-japanese-Llama-2-7b,0.5221843003412969,0.7641904003186616,0.4459585934808246,0.3791687378718549,0.7269139700078927,0.0833965125094769
4220,elyza/ELYZA-japanese-Llama-2-7b-fast,0.5187713310580204,0.7546305516829317,0.44341065563561005,0.3645289527391363,0.7158642462509865,0.06292645943896892
4221,elyza/ELYZA-japanese-Llama-2-7b-fast-instruct,0.537542662116041,0.775542720573591,0.4685076453571086,0.3883737399843861,0.7158642462509865,0.06292645943896892
4222,elyza/ELYZA-japanese-Llama-2-7b-instruct,0.5315699658703071,0.782513443537144,0.4706542274805818,0.3907929551667542,0.7324388318863457,0.07884761182714177
4223,eren23/DistiLabelOrca-TinyLLama-1.1B,0.36177474402730375,0.6115315674168492,0.25090146710201794,0.38054949560093154,0.6085240726124704,0.016679302501895376
4224,eren23/DistilHermes-2.5-Mistral-7B,0.658703071672355,0.8478390758812986,0.6365271514744948,0.5423616642917636,0.7821625887924231,0.5981804397270659
4225,eren23/Experiment26-12B,0.6885665529010239,0.8858793069109739,0.6375190040325955,0.7212247872838202,0.8342541436464088,0.4996209249431388
4226,eren23/FrankenBeagle-SmallOverlap-test,0.7201365187713311,0.8815972913762199,0.6470857358046335,0.6969160518300113,0.8184688239936859,0.6338134950720242
